Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %",League,Focus Position,Rank,Status
O. Cissé,Oldham Athletic,Oldham Athletic,"LCMF, RCMF",30.0,550000,2022-06-30,4,352,0,0.2,0,0.0,22.76,57.3,France,"France, Mali",right,195,85,no,12.27,7.16,75.0,6.65,69.23,1.53,2.57,0.51,5.37,9.0,1.02,1,0.26,0,0.0,0.26,0.0,0,0.0,0.05,0,0.0,3,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,50.0,3.07,41.67,0.26,0.26,0.0,24.8,0.0,1.02,39.12,85.62,10.99,65.12,5.88,100.0,17.9,92.86,34.52,90.37,4.6,50.0,19.7,38.59,0.0,0.0,0.0,0.0,0.26,0.0,0.0,4.6,50.0,0.0,0.0,0.51,50.0,0.0,0.0,5.88,69.57,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
P. Coutts,Bristol Rovers,Bristol Rovers,"RCMF, DMF",33.0,300000,2022-06-30,5,352,0,0.11,0,0.5,12.02,46.81,Scotland,Scotland,right,183,75,no,8.44,3.58,64.29,1.53,33.33,1.02,1.71,0.0,5.11,8.57,0.0,0,0.0,1,0.26,0.26,0.0,0,0.0,0.03,0,0.0,2,0.51,50.0,0.0,0.0,0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.51,0.0,3.07,33.33,0.0,0.51,0.26,38.1,0.51,1.02,56.25,88.64,17.9,80.0,9.97,94.87,20.71,92.59,49.6,93.81,6.65,50.0,19.69,47.72,0.13,1.53,0.0,0.0,0.0,0.0,0.26,9.97,71.79,1.02,25.0,0.51,0.0,0.26,0.0,7.93,80.65,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.26,0.0,0.0,1.79,0.0,0.0,3.84,0,0,English League Two,Central Midfielders,0,0
J. Flores,Northampton Town,Northampton Town,"LCMF, LW",25.0,100000,2022-06-30,5,350,0,0.01,0,0.07,16.46,59.38,England,England,right,180,75,no,7.2,6.17,54.17,4.63,72.22,0.77,1.2,0.0,3.09,4.8,1.29,1,0.26,0,0.0,1.03,0.0,0,0.0,0.0,0,0.0,4,1.03,0.0,0.0,0.0,0.77,33.33,0.77,33.33,0.0,0.0,0.26,0.51,100.0,2.06,75.0,0.0,0.26,0.26,21.86,0.51,0.51,36.51,69.72,14.91,65.52,4.37,88.24,12.6,73.47,29.31,75.44,6.43,48.0,20.34,34.62,0.02,0.77,0.0,0.0,0.26,100.0,0.0,7.71,50.0,2.06,50.0,0.77,66.67,0.77,0.0,9.51,72.97,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.77,0.0,0.0,0.77,0.0,0.0,0.51,0,0,English League Two,Central Midfielders,0,0
R. Gotts,Barrow,Barrow,"LCMF, LDMF",21.0,250000,2023-05-31,4,348,0,0.15,0,0.17,14.22,47.27,England,England,right,177,70,no,5.95,5.17,60.0,1.29,40.0,0.52,0.85,0.26,2.33,3.8,0.26,1,0.26,0,0.0,2.07,0.0,0,0.0,0.04,0,0.0,3,0.78,33.33,0.0,0.0,1.81,28.57,1.03,50.0,0.78,0.0,0.26,3.1,41.67,5.95,39.13,0.78,0.52,0.26,18.36,0.78,1.03,29.74,79.13,7.76,60.0,4.91,100.0,10.86,80.95,25.34,88.78,2.59,20.0,21.14,41.94,0.04,1.55,0.26,0.0,0.26,0.0,0.26,4.4,64.71,2.33,44.44,0.52,0.0,0.52,0.52,3.1,58.33,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.52,0.0,0.0,1.03,0.0,0.0,2.33,0,0,English League Two,Central Midfielders,0,0
M. Hippolyte,Scunthorpe United,Scunthorpe United,"RW, LCMF",26.0,250000,2022-06-30,5,343,1,0.86,0,0.4,26.76,36.27,England,"England, Grenada",left,183,74,no,8.66,8.4,56.25,3.94,26.67,0.52,0.66,0.0,3.41,4.29,2.36,2,0.52,0,0.0,1.84,0.26,0,0.0,0.23,0,0.0,4,1.05,25.0,25.0,0.0,1.05,25.0,0.0,0.0,1.05,25.0,0.0,2.62,50.0,7.87,30.0,1.57,0.52,0.52,6.3,0.79,0.79,19.15,72.6,4.99,42.11,4.46,94.12,7.61,79.31,15.74,80.0,2.36,44.44,20.43,31.88,0.1,0.79,0.0,0.0,0.0,0.0,0.0,3.15,58.33,1.05,50.0,0.26,0.0,0.26,0.26,3.15,66.67,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.26,0.0,0.0,0.52,0.0,0.0,3.67,1,100,English League Two,Central Midfielders,0,0
N. Atangana,Exeter City,Exeter City,"RCMF, LCMF",32.0,100000,2022-06-30,8,342,0,0.12,0,0.0,24.21,56.52,France,"France, Cameroon",right,187,72,no,10.0,6.58,76.0,7.11,62.96,1.05,1.64,0.0,3.95,6.16,1.58,1,0.26,0,0.0,1.05,0.0,0,0.0,0.03,0,0.0,4,1.05,0.0,0.0,0.0,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.53,100.0,6.05,30.43,1.05,0.53,0.26,17.11,0.26,0.53,34.47,84.73,11.58,72.73,5.0,94.74,12.11,89.13,31.58,90.83,2.63,20.0,17.66,25.9,0.0,0.0,0.0,0.0,0.53,100.0,0.0,7.11,74.07,0.26,100.0,0.26,100.0,0.26,0.0,4.21,68.75,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
O. Cooper,Newport County,Newport County,"AMF, RW, LWF",21.0,150000,2023-06-30,4,342,0,0.28,0,0.11,25.26,43.75,England,"England, Wales",right,176,68,yes,9.21,9.21,62.86,2.89,27.27,0.26,0.36,0.0,3.16,4.29,0.79,0,0.0,0,0.0,3.16,0.0,0,0.0,0.07,0,0.0,4,1.05,50.0,0.0,0.0,1.84,28.57,1.32,40.0,0.53,0.0,0.0,2.63,70.0,8.16,41.94,3.95,2.11,2.89,11.58,1.32,1.32,18.68,78.87,5.26,65.0,6.05,95.65,3.95,80.0,16.32,87.1,0.79,0.0,16.59,27.88,0.03,0.79,0.0,0.0,0.53,50.0,0.0,1.58,66.67,2.37,66.67,0.53,50.0,1.32,0.79,3.42,69.23,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
N. Chilvers,Colchester United,Colchester United,"AMF, RCMF",20.0,0,2023-06-30,7,332,1,0.1,0,0.07,22.77,34.52,England,England,right,173,64,no,6.51,5.69,33.33,4.88,61.11,0.0,0.0,0.27,4.61,5.8,0.81,0,0.0,0,0.0,1.63,0.27,1,0.27,0.03,0,0.0,6,1.63,16.67,16.667,0.0,0.81,33.33,0.54,0.0,0.27,100.0,0.0,3.8,28.57,7.59,32.14,0.81,0.27,0.0,11.39,0.27,0.54,19.52,79.17,4.34,50.0,4.88,94.44,5.96,95.45,16.81,85.48,1.9,42.86,14.51,16.35,0.02,0.27,0.0,0.0,0.0,0.0,0.0,2.71,50.0,0.81,33.33,0.0,0.0,0.27,0.27,1.36,80.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0,0,English League Two,Central Midfielders,0,0
Z. Clough,Carlisle United,Carlisle United,"CF, LCMF, LWF",26.0,400000,2023-06-30,7,318,1,0.33,0,0.29,23.77,29.76,England,England,right,170,64,no,3.68,3.68,84.62,5.09,5.56,0.0,0.0,0.0,0.57,0.85,1.13,2,0.57,0,0.0,1.98,0.28,1,0.28,0.09,0,0.0,3,0.85,66.67,33.333,0.0,0.85,0.0,0.57,0.0,0.28,0.0,0.0,3.96,21.43,10.47,27.03,2.55,1.13,1.13,12.74,0.57,1.7,21.51,75.0,5.09,44.44,5.38,100.0,5.94,76.19,20.09,80.28,0.57,0.0,16.46,4.96,0.08,0.57,0.28,0.0,1.7,33.33,0.0,2.55,55.56,2.83,40.0,1.7,33.33,1.13,0.28,2.55,44.44,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.85,0.28,0.0,0.57,0,0,English League Two,Central Midfielders,0,0
J. Bowden,Oldham Athletic,Oldham Athletic,"AMF, LCMF, DMF",20.0,0,2022-05-31,4,316,0,0.14,0,0.06,10.25,52.78,England,"England, Republic of Ireland",right,183,78,yes,4.56,3.99,57.14,1.14,50.0,1.14,1.85,0.0,1.14,1.85,0.57,1,0.28,0,0.0,1.42,0.0,0,0.0,0.04,0,0.0,4,1.14,50.0,0.0,0.0,1.42,20.0,0.28,0.0,1.14,25.0,0.28,0.57,50.0,1.99,57.14,0.57,0.57,0.28,30.19,1.14,1.14,39.3,78.26,14.24,56.0,6.55,95.65,11.96,90.48,31.61,87.39,6.27,45.45,19.94,35.26,0.02,0.85,0.0,0.0,1.14,25.0,0.28,8.26,44.83,3.13,36.36,2.28,25.0,0.85,0.57,4.27,73.33,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.57,0,0,English League Two,Central Midfielders,0,0
A. Evans,Bristol Rovers,Bristol Rovers,"AMF, RCMF, LCMF",23.0,300000,2022-05-31,4,313,0,0.1,1,0.86,23.0,47.5,England,England,right,186,68,no,4.6,4.89,64.71,4.31,33.33,0.0,0.0,0.0,1.44,2.46,1.15,0,0.0,0,0.0,4.31,0.0,0,0.0,0.03,0,0.0,4,1.15,50.0,0.0,0.29,3.45,50.0,1.15,50.0,2.3,50.0,0.58,3.45,58.33,9.78,47.06,1.15,0.58,0.29,16.39,0.0,2.3,27.6,77.08,7.19,64.0,6.33,90.91,8.91,77.42,22.14,84.42,2.01,42.86,18.4,35.02,0.25,1.73,0.0,0.0,0.29,0.0,1.15,3.16,54.55,3.74,53.85,0.58,50.0,1.15,2.01,4.03,78.57,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.44,0.29,100.0,1.44,0,0,English League Two,Central Midfielders,0,0
J. Labadie,Walsall,Walsall,"LCMF, RDMF, RCMF",31.0,100000,2023-06-30,4,297,0,0.24,0,0.01,20.3,44.78,England,England,right,188,89,no,8.79,8.18,40.74,2.12,42.86,0.0,0.0,0.3,5.45,8.18,4.85,2,0.61,1,0.3,1.21,0.0,0,0.0,0.07,0,0.0,4,1.21,50.0,0.0,0.0,0.3,100.0,0.3,100.0,0.0,0.0,0.3,0.61,50.0,4.55,60.0,1.52,0.0,0.0,10.0,0.0,3.03,19.39,64.06,9.09,53.33,3.03,70.0,3.94,76.92,17.27,68.42,1.82,16.67,18.44,31.77,0.0,0.3,0.0,0.0,0.3,0.0,0.0,3.33,18.18,0.91,33.33,0.91,0.0,0.61,0.3,3.64,41.67,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
Y. Songo'o,Bradford City,Bradford City,"RDMF, DMF",29.0,100000,2022-06-30,4,296,0,0.04,0,0.0,26.15,60.47,France,"France, Cameroon",right,185,77,no,10.95,6.99,69.57,14.59,58.33,2.13,3.04,0.3,3.95,5.65,1.52,2,0.61,0,0.0,0.61,0.0,0,0.0,0.01,0,0.0,2,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,66.67,1.82,66.67,0.0,0.0,0.0,17.64,0.0,1.52,31.62,71.15,12.16,62.5,5.17,88.24,10.64,65.71,26.45,77.01,5.17,41.18,15.94,24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,50.0,0.0,0.0,0.3,0.0,0.0,0.0,6.69,54.55,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
H. Wood,Scunthorpe United,Scunthorpe United,"RCMF, LCMF",19.0,0,0,4,293,0,0.06,0,0.64,19.97,47.69,England,England,right,173,68,no,7.99,7.37,66.67,3.69,50.0,0.31,0.45,0.31,2.76,4.09,0.92,1,0.31,0,0.0,0.61,0.0,0,0.0,0.02,0,0.0,2,0.61,50.0,0.0,0.0,0.31,0.0,0.0,0.0,0.31,0.0,0.0,3.07,10.0,4.91,25.0,0.0,0.61,0.0,15.67,0.0,0.92,28.87,62.77,13.82,51.11,3.99,76.92,8.29,74.07,22.73,68.92,5.84,42.11,22.15,46.55,0.2,1.84,0.0,0.0,0.61,0.0,0.0,7.37,50.0,0.92,33.33,0.92,33.33,0.31,0.31,6.45,57.14,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.31,0.0,0.0,1.23,0.0,0.0,3.07,0,0,English League Two,Central Midfielders,0,0
S. Perry,Walsall,Walsall,"RCMF, LDMF",19.0,0,2022-06-30,6,280,0,0.0,0,0.01,15.75,32.65,England,England,0,0,0,no,9.64,5.79,50.0,3.21,30.0,1.61,2.31,0.64,5.14,7.38,1.29,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,2.89,0.0,0.0,0.0,0.0,14.14,0.0,0.32,27.64,70.93,9.96,48.39,4.5,92.86,9.0,82.14,22.82,83.1,4.82,13.33,17.31,30.38,0.0,0.32,0.0,0.0,0.32,0.0,0.0,6.75,52.38,0.96,0.0,0.0,0.0,0.0,0.0,5.46,58.82,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
J. Hylton,Newport County,Newport County,"LAMF, CF, AMF",28.0,350000,2022-06-30,4,278,0,0.66,0,0.0,21.37,37.88,England,England,right,176,80,no,0.65,0.65,100.0,3.88,8.33,0.0,0.0,0.0,0.0,0.0,0.32,0,0.0,0,0.0,3.24,0.0,0,0.0,0.22,0,0.0,4,1.29,25.0,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.0,0.32,4.86,53.33,13.6,45.24,1.29,1.29,0.65,4.86,0.65,1.62,13.92,76.74,2.27,57.14,2.59,75.0,6.15,78.95,12.95,82.5,0.65,0.0,17.52,22.68,0.0,0.0,0.0,0.0,0.32,100.0,0.0,1.94,50.0,1.62,40.0,0.65,50.0,0.97,0.0,0.97,66.67,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
J. Sowerby,Northampton Town,Northampton Town,"RCMF, DMF, LCMF",26.0,50000,2022-06-30,3,273,0,0.0,0,0.03,10.22,54.84,England,England,right,175,78,no,7.58,3.63,81.82,2.64,62.5,0.0,0.0,0.0,4.62,6.09,0.33,1,0.33,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,25.0,0.0,0.0,0.0,19.12,0.33,0.66,32.64,83.84,9.56,65.52,5.93,94.44,14.51,90.91,26.37,91.25,6.26,52.63,22.25,36.31,0.01,0.33,0.0,0.0,0.0,0.0,0.33,6.59,55.0,0.66,50.0,0.0,0.0,0.0,0.0,4.95,66.67,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
L. Angol,Bradford City,Bradford City,"CF, AMF, LAMF",27.0,150000,2022-06-30,3,271,2,2.53,0,0.0,37.53,31.86,England,England,right,178,72,no,5.65,6.97,47.62,4.98,26.67,0.33,0.44,0.0,1.99,2.65,3.99,1,0.33,0,0.0,4.32,0.66,1,0.33,0.84,0,0.0,12,3.99,33.33,16.667,0.0,1.33,25.0,0.66,50.0,0.66,0.0,0.33,4.65,57.14,16.61,26.0,4.65,1.99,1.0,9.3,1.99,2.32,15.28,82.61,4.32,76.92,2.99,88.89,3.99,83.33,13.62,87.8,0.33,100.0,16.58,10.54,0.0,0.33,0.0,0.33,0.0,0.0,0.0,1.33,75.0,1.0,33.33,0.0,0.0,0.33,0.33,0.66,100.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,English League Two,Central Midfielders,0,0
L. Thomas,Bristol Rovers,Bristol Rovers,"AMF, CF, RW",22.0,500000,2023-06-30,5,270,0,0.12,0,0.33,20.67,40.32,England,England,left,171,67,yes,6.33,5.33,68.75,1.67,0.0,0.33,0.49,0.0,2.33,3.44,0.67,0,0.0,0,0.0,3.33,0.0,0,0.0,0.04,0,0.0,4,1.33,0.0,0.0,0.0,0.67,50.0,0.33,0.0,0.33,100.0,0.0,3.67,72.73,7.67,43.48,0.67,2.0,0.67,14.33,1.0,1.67,21.33,76.56,4.33,46.15,5.67,88.24,7.33,90.91,18.0,77.78,2.67,75.0,17.84,27.67,0.11,1.0,0.0,0.0,0.67,50.0,0.0,2.33,42.86,1.67,40.0,1.0,0.0,0.67,0.33,2.33,85.71,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,2.33,0,0,English League Two,Central Midfielders,0,0
P. Glatzel,Tranmere Rovers,Tranmere Rovers,"AMF, LW, RWF",20.0,350000,2023-06-30,5,269,0,0.25,0,0.02,26.77,35.0,England,"England, Germany",left,174,67,yes,9.7,7.03,61.9,4.01,25.0,0.33,0.49,0.33,5.02,7.38,2.01,0,0.0,0,0.0,2.68,0.0,0,0.0,0.08,0,0.0,5,1.67,20.0,0.0,0.0,1.67,40.0,1.0,33.33,0.67,50.0,0.33,2.01,66.67,11.38,23.53,3.35,1.34,0.0,17.4,3.01,1.67,29.11,78.16,4.01,66.67,7.7,78.26,8.36,88.0,27.43,80.49,0.33,100.0,13.66,11.2,0.01,0.67,0.0,0.0,0.33,100.0,0.0,0.33,100.0,0.67,50.0,0.33,100.0,0.33,0.33,3.01,44.44,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
A. Gilbert,Swindon Town,Swindon Town,"CF, LAMF, AMF",19.0,100000,2022-05-31,4,268,0,0.58,2,0.43,16.12,29.17,England,"England, Republic of Ireland",right,0,0,no,3.69,3.02,44.44,2.35,14.29,0.67,1.15,0.0,1.68,2.88,1.34,1,0.34,0,0.0,5.37,0.0,0,0.0,0.2,0,0.0,11,3.69,36.36,0.0,0.67,1.34,75.0,0.34,0.0,1.01,100.0,0.0,4.7,42.86,9.4,28.57,5.04,3.36,1.34,29.89,1.34,0.67,32.57,78.35,10.41,54.84,8.06,95.83,9.07,88.89,26.87,82.5,4.37,53.85,22.28,54.79,0.14,1.34,0.0,0.0,1.68,60.0,1.68,8.73,57.69,4.03,58.33,2.35,42.86,2.35,1.01,6.38,78.95,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0,0,English League Two,Central Midfielders,0,0
J. Luamba,Oldham Athletic,Oldham Athletic,"CF, RW, AMF",18.0,0,2022-06-30,4,266,1,1.46,0,0.0,27.74,34.15,England,England,0,0,0,no,3.05,4.74,42.86,9.14,29.63,0.0,0.0,0.0,1.02,1.96,1.69,1,0.34,0,0.0,2.03,0.34,1,0.34,0.49,0,0.0,4,1.35,50.0,25.0,0.0,1.02,0.0,0.34,0.0,0.68,0.0,0.0,2.71,50.0,7.44,27.27,2.37,1.02,1.35,9.14,2.71,1.35,11.17,69.7,1.69,80.0,3.72,90.91,1.69,80.0,10.15,76.67,0.0,0.0,10.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,100.0,0.34,0.0,0.0,0.0,0.0,0.34,0.68,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
J. Hawkes,Tranmere Rovers,Tranmere Rovers,"LW, LCMF",22.0,0,2022-05-31,4,263,0,0.22,1,0.48,14.37,42.86,England,England,right,180,80,no,2.4,3.42,50.0,1.03,0.0,0.0,0.0,0.0,0.68,1.0,0.68,2,0.68,0,0.0,5.48,0.0,0,0.0,0.07,0,0.0,7,2.4,28.57,0.0,0.34,3.42,30.0,2.05,33.33,1.37,25.0,0.0,4.45,69.23,7.19,47.62,1.37,1.37,1.03,19.85,1.37,0.0,26.35,79.22,5.13,66.67,5.48,100.0,10.95,71.88,21.22,87.1,2.05,66.67,20.09,23.59,0.16,3.08,0.0,0.0,1.37,50.0,0.68,2.4,57.14,4.11,50.0,1.37,50.0,1.03,1.03,7.19,90.48,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,4.79,0,0,English League Two,Central Midfielders,0,0
S. Nicholson,Bristol Rovers,Bristol Rovers,"AMF, CF, LCMF",26.0,550000,2022-06-30,5,262,1,0.13,0,0.37,25.08,39.73,Scotland,Scotland,left,175,71,no,5.15,3.78,90.91,4.81,14.29,0.34,0.61,0.0,1.37,2.45,1.03,0,0.0,0,0.0,3.78,0.34,1,0.34,0.04,0,0.0,2,0.69,50.0,50.0,0.0,1.03,33.33,0.34,0.0,0.69,50.0,0.0,4.81,64.29,13.05,39.47,1.37,2.06,1.37,7.9,1.37,1.72,15.11,84.09,3.44,60.0,4.81,92.86,1.72,100.0,13.74,90.0,0.34,0.0,13.46,4.31,0.13,2.4,0.0,0.0,0.0,0.0,0.69,1.03,33.33,1.03,100.0,0.0,0.0,1.03,0.34,0.69,100.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0,0,English League Two,Central Midfielders,0,0
G. Whelan,Bristol Rovers,Bristol Rovers,"DMF, LCMF, RCMF",37.0,800000,2022-06-30,3,245,0,0.08,0,0.16,11.76,59.38,Republic of Ireland,Republic of Ireland,right,183,80,no,7.35,1.47,25.0,5.88,68.75,1.84,3.0,0.0,5.14,8.4,0.37,0,0.0,0,0.0,0.73,0.0,0,0.0,0.03,0,0.0,2,0.73,0.0,0.0,0.0,0.37,100.0,0.37,100.0,0.0,0.0,0.0,0.37,0.0,0.73,0.0,0.0,0.0,0.0,32.69,0.37,1.1,48.12,78.63,20.57,60.71,6.61,83.33,15.8,100.0,37.84,85.44,9.92,51.85,23.86,43.59,0.06,0.37,0.0,0.0,0.73,50.0,0.37,12.86,60.0,1.1,66.67,1.1,66.67,0.37,0.37,10.29,75.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.37,0.0,0.0,1.1,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
M. Willock,Salford City,Salford City,"LDMF, LCMF",25.0,250000,2022-06-30,4,232,1,0.07,0,0.13,17.07,52.27,England,"England, Montserrat",right,172,65,no,5.43,5.82,40.0,2.33,33.33,0.39,0.54,0.0,2.72,3.75,1.55,0,0.0,0,0.0,1.55,0.39,1,0.39,0.03,0,0.0,2,0.78,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,60.0,5.82,60.0,1.16,1.94,1.16,22.5,0.0,0.78,34.53,84.27,9.7,60.0,6.98,100.0,11.64,96.67,31.03,88.75,3.49,44.44,19.01,32.05,0.05,0.78,0.0,0.0,0.0,0.0,0.0,6.59,35.29,1.16,66.67,0.39,0.0,0.39,0.0,1.94,100.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
J. Williams,Swindon Town,Swindon Town,"LCMF, AMF",27.0,800000,2022-06-30,5,230,0,0.09,1,0.66,23.09,35.59,England,"England, Wales",left,168,60,no,6.26,3.52,77.78,3.13,12.5,1.57,2.73,0.0,1.96,3.41,0.78,1,0.39,0,0.0,4.3,0.0,0,0.0,0.03,0,0.0,2,0.78,50.0,0.0,0.39,2.35,16.67,2.35,16.67,0.0,0.0,0.78,4.3,54.55,11.35,34.48,4.7,4.3,1.57,18.0,0.78,2.74,26.22,71.64,7.83,60.0,6.26,87.5,7.43,68.42,23.87,77.05,0.39,0.0,14.8,11.31,0.26,0.78,0.0,0.0,1.96,60.0,0.78,2.74,71.43,1.96,80.0,1.96,60.0,1.96,0.39,4.7,58.33,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
Bruno Andrade,Stevenage,Stevenage,"AMF, RW, CF",27.0,0,2022-06-30,5,222,0,0.4,0,0.2,19.86,40.82,Portugal,"Portugal, Cape Verde Islands",right,175,74,no,4.46,3.24,62.5,2.43,16.67,0.41,0.61,0.0,2.03,3.06,0.41,0,0.0,0,0.0,5.27,0.0,0,0.0,0.16,0,0.0,6,2.43,16.67,0.0,0.0,3.24,37.5,2.43,50.0,0.81,0.0,0.0,6.08,60.0,11.76,48.28,2.84,3.24,3.65,8.92,0.81,0.81,16.62,70.73,6.08,60.0,2.43,100.0,5.68,85.71,12.57,83.87,0.81,0.0,16.33,12.86,0.08,0.81,0.0,0.0,0.41,0.0,0.41,3.24,50.0,2.43,83.33,0.81,0.0,0.81,1.22,3.65,100.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,English League Two,Central Midfielders,0,0
